S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
684320	2845392	2846464	686354	Enterococcus_faecalis_complete_genome_Enterococcus_faecalis_complete_genome_Enterococcus_faecalis_complete_genome	contig_52	99.91		True
CONTIG	contig_52	2848149	misassembled
67961	110007	1	42036	Escherichia_coli_complete_genome_Escherichia_coli_complete_genome_Escherichia_coli_plasmid	contig_521	99.91		True
indel: indel (<= 5bp) [linear representation of circular genome]
1	67963	42037	109988	Escherichia_coli_complete_genome_Escherichia_coli_complete_genome_Escherichia_coli_plasmid	contig_521	99.98		True
CONTIG	contig_521	109988	correct
CONTIG	contig_53	290313	unaligned
CONTIG	contig_54	21629	unaligned
CONTIG	contig_55	20423	unaligned
CONTIG	contig_56	46317	unaligned
CONTIG	contig_58	2423	unaligned
CONTIG	contig_6	152696	unaligned
CONTIG	contig_60	513202	unaligned
CONTIG	contig_61	25422	unaligned
CONTIG	contig_62	11166	unaligned
CONTIG	contig_63	64425	unaligned
CONTIG	contig_64	14224	unaligned
CONTIG	contig_65	156362	unaligned
CONTIG	contig_66	135581	unaligned
CONTIG	contig_67	247293	unaligned
CONTIG	contig_68	12014	unaligned
CONTIG	contig_69	451167	unaligned
CONTIG	contig_7	138269	unaligned
CONTIG	contig_70	101771	unaligned
CONTIG	contig_71	6501	unaligned
CONTIG	contig_72	17636	unaligned
CONTIG	contig_73	1793	unaligned
CONTIG	contig_75	55415	unaligned
1426116	1905333	1	478865	Lactobacillus_fermentum_complete_genome_Lactobacillus_fermentum_complete_genome_Lactobacillus_fermentum_complete_genome	contig_76	99.9		True
fake: not a misassembly [linear representation of circular genome]
1	39654	478866	518503	Lactobacillus_fermentum_complete_genome_Lactobacillus_fermentum_complete_genome_Lactobacillus_fermentum_complete_genome	contig_76	99.9		True
local misassembly
38730	166828	518504	646499	Lactobacillus_fermentum_complete_genome_Lactobacillus_fermentum_complete_genome_Lactobacillus_fermentum_complete_genome	contig_76	99.9		True
relocation, inconsistency = 14026
180855	1426112	646500	1890766	Lactobacillus_fermentum_complete_genome_Lactobacillus_fermentum_complete_genome_Lactobacillus_fermentum_complete_genome	contig_76	99.9		True
CONTIG	contig_76	1890766	misassembled
CONTIG	contig_77	5322	unaligned
CONTIG	contig_78	4622	unaligned
CONTIG	contig_79	79276	unaligned
CONTIG	contig_8	685133	unaligned
CONTIG	contig_80	20274	unaligned
CONTIG	contig_81	13113	unaligned
CONTIG	contig_82	743013	unaligned
1053961	1055272	393270	394580	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.92		False
2436505	2437816	393270	394580	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.92		False
1540331	1541642	393270	394580	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.85		False
4541507	4542817	394580	393270	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.85		False
4328824	4330133	394580	393270	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.77		False
1799939	1801253	394580	393270	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.62		False
3168583	3169895	393269	394580	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.92		False
2726622	2727935	394580	393268	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.85		False
2277391	2278705	394580	393267	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.92		False
1569213	1570525	394581	393270	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.92		False
530869	532181	394581	393270	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.92		False
2813390	3206647	1	393091	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.96		True
relocation, inconsistency = 1552481
4759305	4759746	393268	393710	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.77		True
fake: not a misassembly [linear representation of circular genome]
1	872	393711	394581	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.89		True
indel: indel (> 5bp) [linear representation of circular genome]
3209954	4759746	394640	1943746	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.95		True
fake: not a misassembly [linear representation of circular genome]
1	2503582	1943747	4446211	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.94		True
interspecies translocation
3354615	3363027	4454623	4446212	Escherichia_coli_complete_genome_Escherichia_coli_complete_genome_Escherichia_coli_chromosome	contig_83	98.67		True
interspecies translocation
2512157	2637455	4454624	4579841	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	98.87		True
local misassembly
2636995	2768853	4579846	4711651	Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome_Salmonella_enterica_complete_genome	contig_83	99.96		True
CONTIG	contig_83	4711651	misassembled
CONTIG	contig_84	313939	unaligned
CONTIG	contig_85	42065	unaligned
CONTIG	contig_86	13783	unaligned
174434	180945	1	6505	Lactobacillus_fermentum_complete_genome_Lactobacillus_fermentum_complete_genome_Lactobacillus_fermentum_complete_genome	contig_88	99.89		True
relocation, inconsistency = -14114
166832	174589	6506	14244	Lactobacillus_fermentum_complete_genome_Lactobacillus_fermentum_complete_genome_Lactobacillus_fermentum_complete_genome	contig_88	99.14		True
CONTIG	contig_88	14244	misassembled
179773	180952	1	1180	Lactobacillus_fermentum_complete_genome_Lactobacillus_fermentum_complete_genome_Lactobacillus_fermentum_complete_genome	contig_89	100.0		True
CONTIG	contig_89	1208	correct
CONTIG	contig_9	619283	unaligned
CONTIG	contig_90	647498	unaligned
CONTIG	contig_91	15904	unaligned
CONTIG	contig_92	311027	unaligned
CONTIG	contig_93	355338	unaligned
CONTIG	contig_94	13489	unaligned
CONTIG	contig_95	705	unaligned
CONTIG	contig_96	233792	unaligned
CONTIG	contig_97	386550	unaligned
CONTIG	contig_98	101153	unaligned
CONTIG	contig_99	190211	unaligned
CONTIG	scaffold_116	132765	unaligned
CONTIG	scaffold_520	642779	unaligned
